#RollName DetId Area x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4
W+1_RB4+_S07_Forward 637637497 24789.6 -704.55 -92.7 263.9 -704.55 -290.7 263.9 -704.55 -290.7 389.1 -704.55 -92.7 389.1 
W+1_RB4+_S08_Backward 637572089 17301.2 -563.808 -432.556 146.4 -489.808 -560.727 146.4 -489.808 -560.727 263.3 -563.808 -432.556 263.3 
W+1_RB4-_S08_Backward 637567993 23146.2 -663.808 -259.35 146.4 -564.808 -430.823 146.4 -564.808 -430.823 263.3 -663.808 -259.35 263.3 
W+1_RB4+_S08_Forward 637637625 18529.6 -563.808 -432.556 263.9 -489.808 -560.727 263.9 -489.808 -560.727 389.1 -563.808 -432.556 389.1 
W+1_RB4-_S08_Forward 637633529 24789.6 -663.808 -259.35 263.9 -564.808 -430.823 263.9 -564.808 -430.823 389.1 -663.808 -259.35 389.1 
W+1_RB4_S09_Backward 637568121 23146.2 -434.04 -565.78 146.4 -262.567 -664.78 146.4 -262.567 -664.78 263.3 -434.04 -565.78 263.3 
W+1_RB4_S09_Forward 637633657 24789.6 -434.04 -565.78 263.9 -262.567 -664.78 263.9 -262.567 -664.78 389.1 -434.04 -565.78 389.1 
W+1_RB4-_S10_Backward 637568249 28991.2 -258.7 -704.55 146.4 -10.7 -704.55 146.4 -10.7 -704.55 263.3 -258.7 -704.55 263.3 
W+1_RB4-_S10_Forward 637633785 31049.6 -258.7 -704.55 263.9 -10.7 -704.55 263.9 -10.7 -704.55 389.1 -258.7 -704.55 389.1 
W+1_RB4+_S10_Backward 637572345 28991.2 10.7 -704.55 146.4 258.7 -704.55 146.4 258.7 -704.55 263.3 10.7 -704.55 263.3 
W+1_RB4+_S10_Forward 637637881 31049.6 10.7 -704.55 263.9 258.7 -704.55 263.9 258.7 -704.55 389.1 10.7 -704.55 389.1 
W+1_RB4_S11_Backward 637568377 23146.2 262.597 -664.763 146.4 434.07 -565.763 146.4 434.07 -565.763 263.3 262.597 -664.763 263.3 
W+1_RB4_S11_Forward 637633913 24789.6 262.597 -664.763 263.9 434.07 -565.763 263.9 434.07 -565.763 389.1 262.597 -664.763 389.1 
W+1_RB4-_S12_Backward 637568505 17301.2 489.808 -560.727 146.4 563.808 -432.556 146.4 563.808 -432.556 263.3 489.808 -560.727 263.3 
W+1_RB4+_S12_Backward 637572601 23146.2 564.808 -430.823 146.4 663.808 -259.35 146.4 663.808 -259.35 263.3 564.808 -430.823 263.3 
W+1_RB4-_S12_Forward 637634041 18529.6 489.808 -560.727 263.9 563.808 -432.556 263.9 563.808 -432.556 389.1 489.808 -560.727 389.1 
W+1_RB4+_S12_Forward 637638137 24789.6 564.808 -430.823 263.9 663.808 -259.35 263.9 663.808 -259.35 389.1 564.808 -430.823 389.1 
W+2_RB1in_S01_Backward 637567005 24081.4 413.675 -65.4 412 413.675 140.6 412 413.675 140.6 528.9 413.675 -65.4 528.9 
W+2_RB1in_S01_Forward 637632541 25791.2 413.675 -65.4 529.5 413.675 140.6 529.5 413.675 140.6 654.7 413.675 -65.4 654.7 
W+2_RB1out_S01_Backward 637569053 24081.4 448.675 136.1 412 448.675 -69.9 412 448.675 -69.9 528.9 448.675 136.1 528.9 
W+2_RB1out_S01_Forward 637634589 25791.2 448.675 136.1 529.5 448.675 -69.9 529.5 448.675 -69.9 654.7 448.675 136.1 654.7 
W+2_RB1in_S02_Backward 637567133 24081.4 390.953 150.199 412 287.953 328.601 412 287.953 328.601 528.9 390.953 150.199 528.9 
W+2_RB1in_S02_Forward 637632669 25791.2 390.953 150.199 529.5 287.953 328.601 529.5 287.953 328.601 654.7 390.953 150.199 654.7 
W+2_RB1out_S02_Backward 637569181 24081.4 320.514 342.204 412 423.514 163.802 412 423.514 163.802 528.9 320.514 342.204 528.9 
W+2_RB1out_S02_Forward 637634717 25791.2 320.514 342.204 529.5 423.514 163.802 529.5 423.514 163.802 654.7 320.514 342.204 654.7 
W+2_RB1in_S03_Backward 637567261 24081.4 263.476 325.553 412 85.0743 428.553 412 85.0743 428.553 528.9 263.476 325.553 528.9 
W+2_RB1in_S03_Forward 637632797 25791.2 263.476 325.553 529.5 85.0743 428.553 529.5 85.0743 428.553 654.7 263.476 325.553 654.7 
W+2_RB1out_S03_Backward 637569309 24081.4 106.471 456.614 412 284.873 353.614 412 284.873 353.614 528.9 106.471 456.614 528.9 
W+2_RB1out_S03_Forward 637634845 25791.2 106.471 456.614 529.5 284.873 353.614 529.5 284.873 353.614 654.7 106.471 456.614 654.7 
W+2_RB1in_S04_Backward 637567389 24081.4 65.4 413.675 412 -140.6 413.675 412 -140.6 413.675 528.9 65.4 413.675 528.9 
W+2_RB1in_S04_Forward 637632925 25791.2 65.4 413.675 529.5 -140.6 413.675 529.5 -140.6 413.675 654.7 65.4 413.675 654.7 
W+2_RB1out_S04_Backward 637569437 24081.4 -136.1 448.675 412 69.9 448.675 412 69.9 448.675 528.9 -136.1 448.675 528.9 
W+2_RB1out_S04_Forward 637634973 25791.2 -136.1 448.675 529.5 69.9 448.675 529.5 69.9 448.675 654.7 -136.1 448.675 654.7 
W+2_RB1in_S05_Backward 637567517 24081.4 -150.199 390.953 412 -328.601 287.953 412 -328.601 287.953 528.9 -150.199 390.953 528.9 
W+2_RB1in_S05_Forward 637633053 25791.2 -150.199 390.953 529.5 -328.601 287.953 529.5 -328.601 287.953 654.7 -150.199 390.953 654.7 
W+2_RB1out_S05_Backward 637569565 24081.4 -342.204 320.514 412 -163.802 423.514 412 -163.802 423.514 528.9 -342.204 320.514 528.9 
W+2_RB1out_S05_Forward 637635101 25791.2 -342.204 320.514 529.5 -163.802 423.514 529.5 -163.802 423.514 654.7 -342.204 320.514 654.7 
W+2_RB1in_S06_Backward 637567645 24081.4 -325.553 263.476 412 -428.553 85.0743 412 -428.553 85.0743 528.9 -325.553 263.476 528.9 
W+2_RB1in_S06_Forward 637633181 25791.2 -325.553 263.476 529.5 -428.553 85.0743 529.5 -428.553 85.0743 654.7 -325.553 263.476 654.7 
W+2_RB1out_S06_Backward 637569693 24081.4 -456.614 106.471 412 -353.614 284.873 412 -353.614 284.873 528.9 -456.614 106.471 528.9 
W+2_RB1out_S06_Forward 637635229 25791.2 -456.614 106.471 529.5 -353.614 284.873 529.5 -353.614 284.873 654.7 -456.614 106.471 654.7 
W+2_RB1in_S07_Backward 637567773 24081.4 -413.675 65.4 412 -413.675 -140.6 412 -413.675 -140.6 528.9 -413.675 65.4 528.9 
W+2_RB1in_S07_Forward 637633309 25791.2 -413.675 65.4 529.5 -413.675 -140.6 529.5 -413.675 -140.6 654.7 -413.675 65.4 654.7 
W+2_RB1out_S07_Backward 637569821 24081.4 -448.675 -136.1 412 -448.675 69.9 412 -448.675 69.9 528.9 -448.675 -136.1 528.9 
W+2_RB1out_S07_Forward 637635357 25791.2 -448.675 -136.1 529.5 -448.675 69.9 529.5 -448.675 69.9 654.7 -448.675 -136.1 654.7 
W+2_RB1in_S08_Backward 637567901 24081.4 -390.953 -150.199 412 -287.953 -328.601 412 -287.953 -328.601 528.9 -390.953 -150.199 528.9 
W+2_RB1in_S08_Forward 637633437 25791.2 -390.953 -150.199 529.5 -287.953 -328.601 529.5 -287.953 -328.601 654.7 -390.953 -150.199 654.7 
W+2_RB1out_S08_Backward 637569949 24081.4 -320.514 -342.204 412 -423.514 -163.802 412 -423.514 -163.802 528.9 -320.514 -342.204 528.9 
W+2_RB1out_S08_Forward 637635485 25791.2 -320.514 -342.204 529.5 -423.514 -163.802 529.5 -423.514 -163.802 654.7 -320.514 -342.204 654.7 
W+2_RB1in_S09_Backward 637568029 24081.4 -263.476 -325.553 412 -85.0743 -428.553 412 -85.0743 -428.553 528.9 -263.476 -325.553 528.9 
W+2_RB1in_S09_Forward 637633565 25791.2 -263.476 -325.553 529.5 -85.0743 -428.553 529.5 -85.0743 -428.553 654.7 -263.476 -325.553 654.7 
W+2_RB1out_S09_Backward 637570077 24081.4 -106.471 -456.614 412 -284.873 -353.614 412 -284.873 -353.614 528.9 -106.471 -456.614 528.9 
W+2_RB1out_S09_Forward 637635613 25791.2 -106.471 -456.614 529.5 -284.873 -353.614 529.5 -284.873 -353.614 654.7 -106.471 -456.614 654.7 
W+2_RB1in_S10_Backward 637568157 24081.4 -65.4 -413.675 412 140.6 -413.675 412 140.6 -413.675 528.9 -65.4 -413.675 528.9 
W+2_RB1in_S10_Forward 637633693 25791.2 -65.4 -413.675 529.5 140.6 -413.675 529.5 140.6 -413.675 654.7 -65.4 -413.675 654.7 
W+2_RB1out_S10_Backward 637570205 24081.4 136.1 -448.675 412 -69.9 -448.675 412 -69.9 -448.675 528.9 136.1 -448.675 528.9 
W+2_RB1out_S10_Forward 637635741 25791.2 136.1 -448.675 529.5 -69.9 -448.675 529.5 -69.9 -448.675 654.7 136.1 -448.675 654.7 
W+2_RB1in_S11_Backward 637568285 24081.4 150.199 -390.953 412 328.601 -287.953 412 328.601 -287.953 528.9 150.199 -390.953 528.9 
W+2_RB1in_S11_Forward 637633821 25791.2 150.199 -390.953 529.5 328.601 -287.953 529.5 328.601 -287.953 654.7 150.199 -390.953 654.7 
W+2_RB1out_S11_Backward 637570333 24081.4 342.204 -320.514 412 163.802 -423.514 412 163.802 -423.514 528.9 342.204 -320.514 528.9 
W+2_RB1out_S11_Forward 637635869 25791.2 342.204 -320.514 529.5 163.802 -423.514 529.5 163.802 -423.514 654.7 342.204 -320.514 654.7 
W+2_RB1in_S12_Backward 637568413 24081.4 325.553 -263.476 412 428.553 -85.0743 412 428.553 -85.0743 528.9 325.553 -263.476 528.9 
W+2_RB1in_S12_Forward 637633949 25791.2 325.553 -263.476 529.5 428.553 -85.0743 529.5 428.553 -85.0743 654.7 325.553 -263.476 654.7 
W+2_RB1out_S12_Backward 637570461 24081.4 456.614 -106.471 412 353.614 -284.873 412 353.614 -284.873 528.9 456.614 -106.471 528.9 
W+2_RB1out_S12_Forward 637635997 25791.2 456.614 -106.471 529.5 353.614 -284.873 529.5 353.614 -284.873 654.7 456.614 -106.471 654.7 
W+2_RB2out_S01_Backward 637569085 19071.2 529.975 105.3 412 529.975 -142.7 412 529.975 -142.7 488.9 529.975 105.3 488.9 
W+2_RB2out_S01_Middle 637601853 19691.2 529.975 105.3 489.5 529.975 -142.7 489.5 529.975 -142.7 568.9 529.975 105.3 568.9 
W+2_RB2out_S01_Forward 637634621 21129.6 529.975 105.3 569.5 529.975 -142.7 569.5 529.975 -142.7 654.7 529.975 105.3 654.7 
W+2_RB2in_S01_Backward 637567037 28991.2 494.975 -142 412 494.975 106 412 494.975 106 528.9 494.975 -142 528.9 
W+2_RB2in_S01_Forward 637632573 31049.6 494.975 -142 529.5 494.975 106 529.5 494.975 106 654.7 494.975 -142 654.7 
W+2_RB2out_S02_Backward 637569213 19071.2 406.322 356.18 412 530.322 141.406 412 530.322 141.406 488.9 406.322 356.18 488.9 
W+2_RB2out_S02_Middle 637601981 19691.2 406.322 356.18 489.5 530.322 141.406 489.5 530.322 141.406 568.9 406.322 356.18 568.9 
W+2_RB2out_S02_Forward 637634749 21129.6 406.322 356.18 569.5 530.322 141.406 569.5 530.322 141.406 654.7 406.322 356.18 654.7 
W+2_RB2in_S02_Backward 637567165 28991.2 499.661 124.512 412 375.661 339.286 412 375.661 339.286 528.9 499.661 124.512 528.9 
W+2_RB2in_S02_Forward 637632701 31049.6 499.661 124.512 529.5 375.661 339.286 529.5 375.661 339.286 654.7 499.661 124.512 654.7 
W+2_RB2out_S03_Backward 637569341 19071.2 173.795 511.622 412 388.569 387.622 412 388.569 387.622 488.9 173.795 511.622 488.9 
W+2_RB2out_S03_Middle 637602109 19691.2 173.795 511.622 489.5 388.569 387.622 489.5 388.569 387.622 568.9 173.795 511.622 568.9 
W+2_RB2out_S03_Forward 637634877 21129.6 173.795 511.622 569.5 388.569 387.622 569.5 388.569 387.622 654.7 173.795 511.622 654.7 
W+2_RB2in_S03_Backward 637567293 28991.2 370.463 357.661 412 155.689 481.661 412 155.689 481.661 528.9 370.463 357.661 528.9 
W+2_RB2in_S03_Forward 637632829 31049.6 370.463 357.661 529.5 155.689 481.661 529.5 155.689 481.661 654.7 370.463 357.661 654.7 
W+2_RB2out_S04_Backward 637569469 19071.2 -105.3 529.975 412 142.7 529.975 412 142.7 529.975 488.9 -105.3 529.975 488.9 
W+2_RB2out_S04_Middle 637602237 19691.2 -105.3 529.975 489.5 142.7 529.975 489.5 142.7 529.975 568.9 -105.3 529.975 568.9 
W+2_RB2out_S04_Forward 637635005 21129.6 -105.3 529.975 569.5 142.7 529.975 569.5 142.7 529.975 654.7 -105.3 529.975 654.7 
W+2_RB2in_S04_Backward 637567421 28991.2 142 494.975 412 -106 494.975 412 -106 494.975 528.9 142 494.975 528.9 
W+2_RB2in_S04_Forward 637632957 31049.6 142 494.975 529.5 -106 494.975 529.5 -106 494.975 654.7 142 494.975 654.7 
W+2_RB2out_S05_Backward 637569597 19071.2 -356.18 406.322 412 -141.406 530.322 412 -141.406 530.322 488.9 -356.18 406.322 488.9 
W+2_RB2out_S05_Middle 637602365 19691.2 -356.18 406.322 489.5 -141.406 530.322 489.5 -141.406 530.322 568.9 -356.18 406.322 568.9 
W+2_RB2out_S05_Forward 637635133 21129.6 -356.18 406.322 569.5 -141.406 530.322 569.5 -141.406 530.322 654.7 -356.18 406.322 654.7 
W+2_RB2in_S05_Backward 637567549 28991.2 -124.512 499.661 412 -339.286 375.661 412 -339.286 375.661 528.9 -124.512 499.661 528.9 
W+2_RB2in_S05_Forward 637633085 31049.6 -124.512 499.661 529.5 -339.286 375.661 529.5 -339.286 375.661 654.7 -124.512 499.661 654.7 
W+2_RB2out_S06_Backward 637569725 19071.2 -511.622 173.795 412 -387.622 388.569 412 -387.622 388.569 488.9 -511.622 173.795 488.9 
W+2_RB2out_S06_Middle 637602493 19691.2 -511.622 173.795 489.5 -387.622 388.569 489.5 -387.622 388.569 568.9 -511.622 173.795 568.9 
W+2_RB2out_S06_Forward 637635261 21129.6 -511.622 173.795 569.5 -387.622 388.569 569.5 -387.622 388.569 654.7 -511.622 173.795 654.7 
W+2_RB2in_S06_Backward 637567677 28991.2 -357.661 370.463 412 -481.661 155.689 412 -481.661 155.689 528.9 -357.661 370.463 528.9 
W+2_RB2in_S06_Forward 637633213 31049.6 -357.661 370.463 529.5 -481.661 155.689 529.5 -481.661 155.689 654.7 -357.661 370.463 654.7 
W+2_RB2out_S07_Backward 637569853 19071.2 -529.975 -105.3 412 -529.975 142.7 412 -529.975 142.7 488.9 -529.975 -105.3 488.9 
W+2_RB2out_S07_Middle 637602621 19691.2 -529.975 -105.3 489.5 -529.975 142.7 489.5 -529.975 142.7 568.9 -529.975 -105.3 568.9 
W+2_RB2out_S07_Forward 637635389 21129.6 -529.975 -105.3 569.5 -529.975 142.7 569.5 -529.975 142.7 654.7 -529.975 -105.3 654.7 
W+2_RB2in_S07_Backward 637567805 28991.2 -494.975 142 412 -494.975 -106 412 -494.975 -106 528.9 -494.975 142 528.9 
W+2_RB2in_S07_Forward 637633341 31049.6 -494.975 142 529.5 -494.975 -106 529.5 -494.975 -106 654.7 -494.975 142 654.7 
W+2_RB2out_S08_Backward 637569981 19071.2 -406.322 -356.18 412 -530.322 -141.406 412 -530.322 -141.406 488.9 -406.322 -356.18 488.9 
W+2_RB2out_S08_Middle 637602749 19691.2 -406.322 -356.18 489.5 -530.322 -141.406 489.5 -530.322 -141.406 568.9 -406.322 -356.18 568.9 
W+2_RB2out_S08_Forward 637635517 21129.6 -406.322 -356.18 569.5 -530.322 -141.406 569.5 -530.322 -141.406 654.7 -406.322 -356.18 654.7 
W+2_RB2in_S08_Backward 637567933 28991.2 -499.661 -124.512 412 -375.661 -339.286 412 -375.661 -339.286 528.9 -499.661 -124.512 528.9 
W+2_RB2in_S08_Forward 637633469 31049.6 -499.661 -124.512 529.5 -375.661 -339.286 529.5 -375.661 -339.286 654.7 -499.661 -124.512 654.7 
W+2_RB2out_S09_Backward 637570109 19071.2 -173.795 -511.622 412 -388.569 -387.622 412 -388.569 -387.622 488.9 -173.795 -511.622 488.9 
W+2_RB2out_S09_Middle 637602877 19691.2 -173.795 -511.622 489.5 -388.569 -387.622 489.5 -388.569 -387.622 568.9 -173.795 -511.622 568.9 
W+2_RB2out_S09_Forward 637635645 21129.6 -173.795 -511.622 569.5 -388.569 -387.622 569.5 -388.569 -387.622 654.7 -173.795 -511.622 654.7 
W+2_RB2in_S09_Backward 637568061 28991.2 -370.463 -357.661 412 -155.689 -481.661 412 -155.689 -481.661 528.9 -370.463 -357.661 528.9 
W+2_RB2in_S09_Forward 637633597 31049.6 -370.463 -357.661 529.5 -155.689 -481.661 529.5 -155.689 -481.661 654.7 -370.463 -357.661 654.7 
W+2_RB2out_S10_Backward 637570237 19071.2 105.3 -529.975 412 -142.7 -529.975 412 -142.7 -529.975 488.9 105.3 -529.975 488.9 
W+2_RB2out_S10_Middle 637603005 19691.2 105.3 -529.975 489.5 -142.7 -529.975 489.5 -142.7 -529.975 568.9 105.3 -529.975 568.9 
W+2_RB2out_S10_Forward 637635773 21129.6 105.3 -529.975 569.5 -142.7 -529.975 569.5 -142.7 -529.975 654.7 105.3 -529.975 654.7 
W+2_RB2in_S10_Backward 637568189 28991.2 -142 -494.975 412 106 -494.975 412 106 -494.975 528.9 -142 -494.975 528.9 
W+2_RB2in_S10_Forward 637633725 31049.6 -142 -494.975 529.5 106 -494.975 529.5 106 -494.975 654.7 -142 -494.975 654.7 
W+2_RB2out_S11_Backward 637570365 19071.2 356.18 -406.322 412 141.406 -530.322 412 141.406 -530.322 488.9 356.18 -406.322 488.9 
W+2_RB2out_S11_Middle 637603133 19691.2 356.18 -406.322 489.5 141.406 -530.322 489.5 141.406 -530.322 568.9 356.18 -406.322 568.9 
W+2_RB2out_S11_Forward 637635901 21129.6 356.18 -406.322 569.5 141.406 -530.322 569.5 141.406 -530.322 654.7 356.18 -406.322 654.7 
W+2_RB2in_S11_Backward 637568317 28991.2 124.512 -499.661 412 339.286 -375.661 412 339.286 -375.661 528.9 124.512 -499.661 528.9 
W+2_RB2in_S11_Forward 637633853 31049.6 124.512 -499.661 529.5 339.286 -375.661 529.5 339.286 -375.661 654.7 124.512 -499.661 654.7 
W+2_RB2out_S12_Backward 637570493 19071.2 511.622 -173.795 412 387.622 -388.569 412 387.622 -388.569 488.9 511.622 -173.795 488.9 
W+2_RB2out_S12_Middle 637603261 19691.2 511.622 -173.795 489.5 387.622 -388.569 489.5 387.622 -388.569 568.9 511.622 -173.795 568.9 
W+2_RB2out_S12_Forward 637636029 21129.6 511.622 -173.795 569.5 387.622 -388.569 569.5 387.622 -388.569 654.7 511.622 -173.795 654.7 
W+2_RB2in_S12_Backward 637568445 28991.2 357.661 -370.463 412 481.661 -155.689 412 481.661 -155.689 528.9 357.661 -370.463 528.9 
W+2_RB2in_S12_Forward 637633981 31049.6 357.661 -370.463 529.5 481.661 -155.689 529.5 481.661 -155.689 654.7 357.661 -370.463 654.7 
W+2_RB3-_S01_Backward 637567069 17301.2 602.15 -130.6 412 602.15 17.4 412 602.15 17.4 528.9 602.15 -130.6 528.9 
W+2_RB3+_S01_Backward 637571165 17301.2 602.15 19.4 412 602.15 167.4 412 602.15 167.4 528.9 602.15 19.4 528.9 
W+2_RB3-_S01_Forward 637632605 18529.6 602.15 -130.6 529.5 602.15 17.4 529.5 602.15 17.4 654.7 602.15 -130.6 654.7 
W+2_RB3+_S01_Forward 637636701 18529.6 602.15 19.4 529.5 602.15 167.4 529.5 602.15 167.4 654.7 602.15 19.4 654.7 
W+2_RB3-_S02_Backward 637567197 17301.2 586.777 187.972 412 512.777 316.144 412 512.777 316.144 528.9 586.777 187.972 528.9 
W+2_RB3+_S02_Backward 637571293 17301.2 511.777 317.876 412 437.777 446.048 412 437.777 446.048 528.9 511.777 317.876 528.9 
W+2_RB3-_S02_Forward 637632733 18529.6 586.777 187.972 529.5 512.777 316.144 529.5 512.777 316.144 654.7 586.777 187.972 654.7 
W+2_RB3+_S02_Forward 637636829 18529.6 511.777 317.876 529.5 437.777 446.048 529.5 437.777 446.048 654.7 511.777 317.876 654.7 
W+2_RB3-_S03_Backward 637567325 17301.2 414.178 456.177 412 286.006 530.177 412 286.006 530.177 528.9 414.178 456.177 528.9 
W+2_RB3+_S03_Backward 637571421 17301.2 284.274 531.177 412 156.102 605.177 412 156.102 605.177 528.9 284.274 531.177 528.9 
W+2_RB3-_S03_Forward 637632861 18529.6 414.178 456.177 529.5 286.006 530.177 529.5 286.006 530.177 654.7 414.178 456.177 654.7 
W+2_RB3+_S03_Forward 637636957 18529.6 284.274 531.177 529.5 156.102 605.177 529.5 156.102 605.177 654.7 284.274 531.177 654.7 
W+2_RB3-_S04_Backward 637567453 17301.2 130.6 602.15 412 -17.4 602.15 412 -17.4 602.15 528.9 130.6 602.15 528.9 
W+2_RB3+_S04_Backward 637571549 17301.2 -19.4 602.15 412 -167.4 602.15 412 -167.4 602.15 528.9 -19.4 602.15 528.9 
W+2_RB3-_S04_Forward 637632989 18529.6 130.6 602.15 529.5 -17.4 602.15 529.5 -17.4 602.15 654.7 130.6 602.15 654.7 
W+2_RB3+_S04_Forward 637637085 18529.6 -19.4 602.15 529.5 -167.4 602.15 529.5 -167.4 602.15 654.7 -19.4 602.15 654.7 
W+2_RB3-_S05_Backward 637567581 17301.2 -187.972 586.777 412 -316.144 512.777 412 -316.144 512.777 528.9 -187.972 586.777 528.9 
W+2_RB3+_S05_Backward 637571677 17301.2 -317.876 511.777 412 -446.048 437.777 412 -446.048 437.777 528.9 -317.876 511.777 528.9 
W+2_RB3-_S05_Forward 637633117 18529.6 -187.972 586.777 529.5 -316.144 512.777 529.5 -316.144 512.777 654.7 -187.972 586.777 654.7 
W+2_RB3+_S05_Forward 637637213 18529.6 -317.876 511.777 529.5 -446.048 437.777 529.5 -446.048 437.777 654.7 -317.876 511.777 654.7 
W+2_RB3-_S06_Backward 637567709 17301.2 -456.177 414.178 412 -530.177 286.006 412 -530.177 286.006 528.9 -456.177 414.178 528.9 
W+2_RB3+_S06_Backward 637571805 17301.2 -531.177 284.274 412 -605.177 156.102 412 -605.177 156.102 528.9 -531.177 284.274 528.9 
W+2_RB3-_S06_Forward 637633245 18529.6 -456.177 414.178 529.5 -530.177 286.006 529.5 -530.177 286.006 654.7 -456.177 414.178 654.7 
W+2_RB3+_S06_Forward 637637341 18529.6 -531.177 284.274 529.5 -605.177 156.102 529.5 -605.177 156.102 654.7 -531.177 284.274 654.7 
W+2_RB3-_S07_Backward 637567837 17301.2 -602.15 130.6 412 -602.15 -17.4 412 -602.15 -17.4 528.9 -602.15 130.6 528.9 
W+2_RB3+_S07_Backward 637571933 17301.2 -602.15 -19.4 412 -602.15 -167.4 412 -602.15 -167.4 528.9 -602.15 -19.4 528.9 
W+2_RB3-_S07_Forward 637633373 18529.6 -602.15 130.6 529.5 -602.15 -17.4 529.5 -602.15 -17.4 654.7 -602.15 130.6 654.7 
W+2_RB3+_S07_Forward 637637469 18529.6 -602.15 -19.4 529.5 -602.15 -167.4 529.5 -602.15 -167.4 654.7 -602.15 -19.4 654.7 
W+2_RB3-_S08_Backward 637567965 17301.2 -586.777 -187.972 412 -512.777 -316.144 412 -512.777 -316.144 528.9 -586.777 -187.972 528.9 
W+2_RB3+_S08_Backward 637572061 17301.2 -511.777 -317.876 412 -437.777 -446.048 412 -437.777 -446.048 528.9 -511.777 -317.876 528.9 
W+2_RB3-_S08_Forward 637633501 18529.6 -586.777 -187.972 529.5 -512.777 -316.144 529.5 -512.777 -316.144 654.7 -586.777 -187.972 654.7 
W+2_RB3+_S08_Forward 637637597 18529.6 -511.777 -317.876 529.5 -437.777 -446.048 529.5 -437.777 -446.048 654.7 -511.777 -317.876 654.7 
W+2_RB3-_S09_Backward 637568093 17301.2 -414.178 -456.177 412 -286.006 -530.177 412 -286.006 -530.177 528.9 -414.178 -456.177 528.9 
W+2_RB3+_S09_Backward 637572189 17301.2 -284.274 -531.177 412 -156.102 -605.177 412 -156.102 -605.177 528.9 -284.274 -531.177 528.9 
W+2_RB3-_S09_Forward 637633629 18529.6 -414.178 -456.177 529.5 -286.006 -530.177 529.5 -286.006 -530.177 654.7 -414.178 -456.177 654.7 
W+2_RB3+_S09_Forward 637637725 18529.6 -284.274 -531.177 529.5 -156.102 -605.177 529.5 -156.102 -605.177 654.7 -284.274 -531.177 654.7 
W+2_RB3-_S10_Backward 637568221 17301.2 -130.6 -602.15 412 17.4 -602.15 412 17.4 -602.15 528.9 -130.6 -602.15 528.9 
W+2_RB3+_S10_Backward 637572317 17301.2 19.4 -602.15 412 167.4 -602.15 412 167.4 -602.15 528.9 19.4 -602.15 528.9 
W+2_RB3-_S10_Forward 637633757 18529.6 -130.6 -602.15 529.5 17.4 -602.15 529.5 17.4 -602.15 654.7 -130.6 -602.15 654.7 
W+2_RB3+_S10_Forward 637637853 18529.6 19.4 -602.15 529.5 167.4 -602.15 529.5 167.4 -602.15 654.7 19.4 -602.15 654.7 
W+2_RB3-_S11_Backward 637568349 17301.2 187.972 -586.777 412 316.144 -512.777 412 316.144 -512.777 528.9 187.972 -586.777 528.9 
W+2_RB3+_S11_Backward 637572445 17301.2 317.876 -511.777 412 446.048 -437.777 412 446.048 -437.777 528.9 317.876 -511.777 528.9 
W+2_RB3-_S11_Forward 637633885 18529.6 187.972 -586.777 529.5 316.144 -512.777 529.5 316.144 -512.777 654.7 187.972 -586.777 654.7 
W+2_RB3+_S11_Forward 637637981 18529.6 317.876 -511.777 529.5 446.048 -437.777 529.5 446.048 -437.777 654.7 317.876 -511.777 654.7 
W+2_RB3-_S12_Backward 637568477 17301.2 456.177 -414.178 412 530.177 -286.006 412 530.177 -286.006 528.9 456.177 -414.178 528.9 
W+2_RB3+_S12_Backward 637572573 17301.2 531.177 -284.274 412 605.177 -156.102 412 605.177 -156.102 528.9 531.177 -284.274 528.9 
W+2_RB3-_S12_Forward 637634013 18529.6 456.177 -414.178 529.5 530.177 -286.006 529.5 530.177 -286.006 654.7 456.177 -414.178 654.7 
